"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jul 26 20:54:35 CST 2022","Tue Jul 26 20:54:47 CST 2022","12310","package_pytest","test_operate_app","TestH7131","","","test_off[32-500]",""
"passed","Tue Jul 26 21:01:46 CST 2022","Tue Jul 26 21:01:50 CST 2022","3492","package_pytest","test_operate_app","TestH7131","","","test_on_light[35-500]",""
"passed","Tue Jul 26 19:56:21 CST 2022","Tue Jul 26 19:56:27 CST 2022","6439","package_pytest","test_operate_app","TestH7131","","","test_off_show[2-500]",""
"passed","Tue Jul 26 20:49:52 CST 2022","Tue Jul 26 20:50:03 CST 2022","11420","package_pytest","test_operate_app","TestH7131","","","test_lock[29-500]",""
"passed","Tue Jul 26 20:42:42 CST 2022","Tue Jul 26 20:42:55 CST 2022","13810","package_pytest","test_operate_app","TestH7131","","","test_off[26-500]",""
"passed","Tue Jul 26 21:06:26 CST 2022","Tue Jul 26 21:06:32 CST 2022","5964","package_pytest","test_operate_app","TestH7131","","","test_out_app_home[37-500]",""
"passed","Tue Jul 26 20:22:19 CST 2022","Tue Jul 26 20:22:24 CST 2022","5393","package_pytest","test_operate_app","TestH7131","","","test_off_show[15-500]",""
"passed","Tue Jul 26 20:25:07 CST 2022","Tue Jul 26 20:25:15 CST 2022","7382","package_pytest","test_operate_app","TestH7131","","","test_medium[17-500]",""
"passed","Tue Jul 26 20:49:45 CST 2022","Tue Jul 26 20:49:48 CST 2022","3357","package_pytest","test_operate_app","TestH7131","","","test_on_light[29-500]",""
"passed","Tue Jul 26 21:16:51 CST 2022","Tue Jul 26 21:16:57 CST 2022","5120","package_pytest","test_operate_app","TestH7131","","","test_app_home[43-500]",""
"passed","Tue Jul 26 20:32:14 CST 2022","Tue Jul 26 20:32:21 CST 2022","7305","package_pytest","test_operate_app","TestH7131","","","test_off_lock[20-500]",""
"passed","Tue Jul 26 20:42:31 CST 2022","Tue Jul 26 20:42:36 CST 2022","5175","package_pytest","test_operate_app","TestH7131","","","test_out_app_home[25-500]",""
"passed","Tue Jul 26 20:43:35 CST 2022","Tue Jul 26 20:43:45 CST 2022","9923","package_pytest","test_operate_app","TestH7131","","","test_on_head[26-500]",""
"passed","Tue Jul 26 20:43:14 CST 2022","Tue Jul 26 20:43:21 CST 2022","7132","package_pytest","test_operate_app","TestH7131","","","test_medium[26-500]",""
"passed","Tue Jul 26 20:10:29 CST 2022","Tue Jul 26 20:10:34 CST 2022","5201","package_pytest","test_operate_app","TestH7131","","","test_out_app_home[9-500]",""
"passed","Tue Jul 26 20:25:49 CST 2022","Tue Jul 26 20:25:53 CST 2022","3441","package_pytest","test_operate_app","TestH7131","","","test_off_light[17-500]",""
"passed","Tue Jul 26 21:06:32 CST 2022","Tue Jul 26 21:06:37 CST 2022","5145","package_pytest","test_operate_app","TestH7131","","","test_app_home[38-500]",""
"passed","Tue Jul 26 20:58:04 CST 2022","Tue Jul 26 20:58:12 CST 2022","7177","package_pytest","test_operate_app","TestH7131","","","test_off_lock[33-500]",""
"passed","Tue Jul 26 20:44:10 CST 2022","Tue Jul 26 20:44:17 CST 2022","7277","package_pytest","test_operate_app","TestH7131","","","test_off_lock[26-500]",""
"passed","Tue Jul 26 20:12:10 CST 2022","Tue Jul 26 20:12:17 CST 2022","7368","package_pytest","test_operate_app","TestH7131","","","test_off_lock[10-500]",""
"passed","Tue Jul 26 20:31:59 CST 2022","Tue Jul 26 20:32:03 CST 2022","3620","package_pytest","test_operate_app","TestH7131","","","test_off_light[20-500]",""
"passed","Tue Jul 26 20:06:33 CST 2022","Tue Jul 26 20:06:38 CST 2022","5133","package_pytest","test_operate_app","TestH7131","","","test_app_home[8-500]",""
"passed","Tue Jul 26 21:01:13 CST 2022","Tue Jul 26 21:01:21 CST 2022","7581","package_pytest","test_operate_app","TestH7131","","","test_high[35-500]",""
"passed","Tue Jul 26 20:54:04 CST 2022","Tue Jul 26 20:54:11 CST 2022","7656","package_pytest","test_operate_app","TestH7131","","","test_off_lock[31-500]",""
"passed","Tue Jul 26 20:45:02 CST 2022","Tue Jul 26 20:45:13 CST 2022","11133","package_pytest","test_operate_app","TestH7131","","","test_low[27-500]",""
"passed","Tue Jul 26 21:16:46 CST 2022","Tue Jul 26 21:16:51 CST 2022","5159","package_pytest","test_operate_app","TestH7131","","","test_out_app_home[42-500]",""
"passed","Tue Jul 26 20:20:10 CST 2022","Tue Jul 26 20:20:17 CST 2022","6651","package_pytest","test_operate_app","TestH7131","","","test_show[14-500]",""
"passed","Tue Jul 26 20:53:28 CST 2022","Tue Jul 26 20:53:39 CST 2022","10572","package_pytest","test_operate_app","TestH7131","","","test_on_head[31-500]",""
"passed","Tue Jul 26 20:27:47 CST 2022","Tue Jul 26 20:27:50 CST 2022","3442","package_pytest","test_operate_app","TestH7131","","","test_on_light[18-500]",""
"passed","Tue Jul 26 19:58:53 CST 2022","Tue Jul 26 19:59:01 CST 2022","8025","package_pytest","test_operate_app","TestH7131","","","test_on[4-500]",""
"passed","Tue Jul 26 20:17:29 CST 2022","Tue Jul 26 20:17:38 CST 2022","9745","package_pytest","test_operate_app","TestH7131","","","test_on_head[13-500]",""
"passed","Tue Jul 26 20:22:57 CST 2022","Tue Jul 26 20:23:09 CST 2022","11221","package_pytest","test_operate_app","TestH7131","","","test_low[16-500]",""
"passed","Tue Jul 26 20:46:15 CST 2022","Tue Jul 26 20:46:22 CST 2022","6723","package_pytest","test_operate_app","TestH7131","","","test_show[27-500]",""
"passed","Tue Jul 26 20:14:13 CST 2022","Tue Jul 26 20:14:20 CST 2022","6305","package_pytest","test_operate_app","TestH7131","","","test_show[11-500]",""
"passed","Tue Jul 26 19:55:43 CST 2022","Tue Jul 26 19:55:50 CST 2022","6979","package_pytest","test_operate_app","TestH7131","","","test_off_head[2-500]",""
"passed","Tue Jul 26 20:36:35 CST 2022","Tue Jul 26 20:36:40 CST 2022","5169","package_pytest","test_operate_app","TestH7131","","","test_out_app_home[22-500]",""
"passed","Tue Jul 26 20:08:36 CST 2022","Tue Jul 26 20:08:48 CST 2022","12312","package_pytest","test_operate_app","TestH7131","","","test_off[9-500]",""
"passed","Tue Jul 26 20:05:20 CST 2022","Tue Jul 26 20:05:25 CST 2022","5387","package_pytest","test_operate_app","TestH7131","","","test_high[7-500]",""
"passed","Tue Jul 26 20:29:29 CST 2022","Tue Jul 26 20:29:34 CST 2022","4507","package_pytest","test_operate_app","TestH7131","","","test_fan[19-500]",""
"passed","Tue Jul 26 20:03:52 CST 2022","Tue Jul 26 20:03:55 CST 2022","3427","package_pytest","test_operate_app","TestH7131","","","test_on_light[6-500]",""
"passed","Tue Jul 26 19:59:20 CST 2022","Tue Jul 26 19:59:25 CST 2022","5484","package_pytest","test_operate_app","TestH7131","","","test_high[4-500]",""
"passed","Tue Jul 26 20:32:58 CST 2022","Tue Jul 26 20:33:07 CST 2022","9321","package_pytest","test_operate_app","TestH7131","","","test_on[21-500]",""
"passed","Tue Jul 26 20:35:35 CST 2022","Tue Jul 26 20:35:40 CST 2022","4911","package_pytest","test_operate_app","TestH7131","","","test_fan[22-500]",""
"passed","Tue Jul 26 19:57:55 CST 2022","Tue Jul 26 19:57:59 CST 2022","3880","package_pytest","test_operate_app","TestH7131","","","test_off_light[3-500]",""
"passed","Tue Jul 26 20:38:27 CST 2022","Tue Jul 26 20:38:35 CST 2022","7593","package_pytest","test_operate_app","TestH7131","","","test_off_show[23-500]",""
"passed","Tue Jul 26 20:09:18 CST 2022","Tue Jul 26 20:09:25 CST 2022","6967","package_pytest","test_operate_app","TestH7131","","","test_high[9-500]",""
"passed","Tue Jul 26 21:09:24 CST 2022","Tue Jul 26 21:09:31 CST 2022","6876","package_pytest","test_operate_app","TestH7131","","","test_high[39-500]",""
"passed","Tue Jul 26 19:52:32 CST 2022","Tue Jul 26 19:52:50 CST 2022","18449","package_pytest","test_operate_app","TestH7131","","","test_off[1-500]",""
"passed","Tue Jul 26 20:10:08 CST 2022","Tue Jul 26 20:10:14 CST 2022","6787","package_pytest","test_operate_app","TestH7131","","","test_off_lock[9-500]",""
"passed","Tue Jul 26 20:20:46 CST 2022","Tue Jul 26 20:20:56 CST 2022","10077","package_pytest","test_operate_app","TestH7131","","","test_on[15-500]",""
"passed","Tue Jul 26 20:18:46 CST 2022","Tue Jul 26 20:18:56 CST 2022","10333","package_pytest","test_operate_app","TestH7131","","","test_on[14-500]",""
"passed","Tue Jul 26 20:15:18 CST 2022","Tue Jul 26 20:15:25 CST 2022","6949","package_pytest","test_operate_app","TestH7131","","","test_high[12-500]",""
"passed","Tue Jul 26 20:18:28 CST 2022","Tue Jul 26 20:18:33 CST 2022","5135","package_pytest","test_operate_app","TestH7131","","","test_app_home[14-500]",""
"passed","Tue Jul 26 19:54:37 CST 2022","Tue Jul 26 19:54:51 CST 2022","14025","package_pytest","test_operate_app","TestH7131","","","test_off[2-500]",""
"passed","Tue Jul 26 20:11:20 CST 2022","Tue Jul 26 20:11:26 CST 2022","5972","package_pytest","test_operate_app","TestH7131","","","test_high[10-500]",""
"passed","Tue Jul 26 21:08:27 CST 2022","Tue Jul 26 21:08:33 CST 2022","5964","package_pytest","test_operate_app","TestH7131","","","test_out_app_home[38-500]",""
"passed","Tue Jul 26 19:57:25 CST 2022","Tue Jul 26 19:57:29 CST 2022","3933","package_pytest","test_operate_app","TestH7131","","","test_auto[3-500]",""
"passed","Tue Jul 26 21:03:48 CST 2022","Tue Jul 26 21:03:53 CST 2022","4633","package_pytest","test_operate_app","TestH7131","","","test_on_light[36-500]",""
"passed","Tue Jul 26 21:16:40 CST 2022","Tue Jul 26 21:16:46 CST 2022","6358","package_pytest","test_operate_app","TestH7131","","","test_off_show[42-500]",""
"passed","Tue Jul 26 20:34:36 CST 2022","Tue Jul 26 20:34:41 CST 2022","5177","package_pytest","test_operate_app","TestH7131","","","test_out_app_home[21-500]",""
"passed","Tue Jul 26 20:37:32 CST 2022","Tue Jul 26 20:37:35 CST 2022","3510","package_pytest","test_operate_app","TestH7131","","","test_auto[23-500]",""
"passed","Tue Jul 26 20:07:01 CST 2022","Tue Jul 26 20:07:11 CST 2022","10228","package_pytest","test_operate_app","TestH7131","","","test_low[8-500]",""
"passed","Tue Jul 26 20:57:17 CST 2022","Tue Jul 26 20:57:24 CST 2022","6799","package_pytest","test_operate_app","TestH7131","","","test_high[33-500]",""
"passed","Tue Jul 26 21:03:10 CST 2022","Tue Jul 26 21:03:17 CST 2022","6424","package_pytest","test_operate_app","TestH7131","","","test_medium[36-500]",""
"passed","Tue Jul 26 20:50:11 CST 2022","Tue Jul 26 20:50:18 CST 2022","6911","package_pytest","test_operate_app","TestH7131","","","test_show[29-500]",""
"passed","Tue Jul 26 21:16:07 CST 2022","Tue Jul 26 21:16:11 CST 2022","3922","package_pytest","test_operate_app","TestH7131","","","test_on_light[42-500]",""
"passed","Tue Jul 26 20:48:20 CST 2022","Tue Jul 26 20:48:26 CST 2022","5651","package_pytest","test_operate_app","TestH7131","","","test_off_show[28-500]",""
"passed","Tue Jul 26 20:01:51 CST 2022","Tue Jul 26 20:01:55 CST 2022","3438","package_pytest","test_operate_app","TestH7131","","","test_on_light[5-500]",""
"passed","Tue Jul 26 20:28:51 CST 2022","Tue Jul 26 20:29:00 CST 2022","9709","package_pytest","test_operate_app","TestH7131","","","test_on[19-500]",""
"passed","Tue Jul 26 20:11:45 CST 2022","Tue Jul 26 20:11:52 CST 2022","7135","package_pytest","test_operate_app","TestH7131","","","test_off_head[10-500]",""
"passed","Tue Jul 26 20:29:44 CST 2022","Tue Jul 26 20:29:52 CST 2022","8120","package_pytest","test_operate_app","TestH7131","","","test_off_head[19-500]",""
"passed","Tue Jul 26 20:35:56 CST 2022","Tue Jul 26 20:35:59 CST 2022","3392","package_pytest","test_operate_app","TestH7131","","","test_on_light[22-500]",""
"passed","Tue Jul 26 19:55:10 CST 2022","Tue Jul 26 19:55:17 CST 2022","7399","package_pytest","test_operate_app","TestH7131","","","test_medium[2-500]",""
"passed","Tue Jul 26 21:12:49 CST 2022","Tue Jul 26 21:13:02 CST 2022","12881","package_pytest","test_operate_app","TestH7131","","","test_off[41-500]",""
"passed","Tue Jul 26 20:17:14 CST 2022","Tue Jul 26 20:17:21 CST 2022","6197","package_pytest","test_operate_app","TestH7131","","","test_high[13-500]",""
"passed","Tue Jul 26 21:05:27 CST 2022","Tue Jul 26 21:05:32 CST 2022","4510","package_pytest","test_operate_app","TestH7131","","","test_fan[37-500]",""
"passed","Tue Jul 26 20:43:03 CST 2022","Tue Jul 26 20:43:14 CST 2022","10390","package_pytest","test_operate_app","TestH7131","","","test_low[26-500]",""
"passed","Tue Jul 26 20:15:11 CST 2022","Tue Jul 26 20:15:18 CST 2022","7102","package_pytest","test_operate_app","TestH7131","","","test_medium[12-500]",""
"passed","Tue Jul 26 21:07:10 CST 2022","Tue Jul 26 21:07:18 CST 2022","7824","package_pytest","test_operate_app","TestH7131","","","test_medium[38-500]",""
"passed","Tue Jul 26 20:03:59 CST 2022","Tue Jul 26 20:04:10 CST 2022","10596","package_pytest","test_operate_app","TestH7131","","","test_lock[6-500]",""
"passed","Tue Jul 26 20:19:14 CST 2022","Tue Jul 26 20:19:21 CST 2022","6322","package_pytest","test_operate_app","TestH7131","","","test_high[14-500]",""
"passed","Tue Jul 26 20:32:39 CST 2022","Tue Jul 26 20:32:45 CST 2022","5125","package_pytest","test_operate_app","TestH7131","","","test_app_home[21-500]",""
"passed","Tue Jul 26 20:43:52 CST 2022","Tue Jul 26 20:43:56 CST 2022","3403","package_pytest","test_operate_app","TestH7131","","","test_on_light[26-500]",""
"passed","Tue Jul 26 21:02:51 CST 2022","Tue Jul 26 21:02:59 CST 2022","8074","package_pytest","test_operate_app","TestH7131","","","test_on[36-500]",""
"passed","Tue Jul 26 20:24:56 CST 2022","Tue Jul 26 20:25:07 CST 2022","11138","package_pytest","test_operate_app","TestH7131","","","test_low[17-500]",""
"passed","Tue Jul 26 20:51:52 CST 2022","Tue Jul 26 20:52:02 CST 2022","10167","package_pytest","test_operate_app","TestH7131","","","test_lock[30-500]",""
"passed","Tue Jul 26 20:30:56 CST 2022","Tue Jul 26 20:31:05 CST 2022","9696","package_pytest","test_operate_app","TestH7131","","","test_on[20-500]",""
"passed","Tue Jul 26 20:40:43 CST 2022","Tue Jul 26 20:40:56 CST 2022","13718","package_pytest","test_operate_app","TestH7131","","","test_off[25-500]",""
"passed","Tue Jul 26 20:53:06 CST 2022","Tue Jul 26 20:53:13 CST 2022","7370","package_pytest","test_operate_app","TestH7131","","","test_medium[31-500]",""
"passed","Tue Jul 26 20:49:29 CST 2022","Tue Jul 26 20:49:39 CST 2022","9780","package_pytest","test_operate_app","TestH7131","","","test_on_head[29-500]",""
"passed","Tue Jul 26 20:53:53 CST 2022","Tue Jul 26 20:54:03 CST 2022","10675","package_pytest","test_operate_app","TestH7131","","","test_lock[31-500]",""
"passed","Tue Jul 26 19:58:16 CST 2022","Tue Jul 26 19:58:23 CST 2022","6672","package_pytest","test_operate_app","TestH7131","","","test_show[3-500]",""
"passed","Tue Jul 26 20:03:02 CST 2022","Tue Jul 26 20:03:14 CST 2022","11800","package_pytest","test_operate_app","TestH7131","","","test_low[6-500]",""
"passed","Tue Jul 26 20:12:17 CST 2022","Tue Jul 26 20:12:24 CST 2022","6671","package_pytest","test_operate_app","TestH7131","","","test_show[10-500]",""
"passed","Tue Jul 26 19:57:44 CST 2022","Tue Jul 26 19:57:51 CST 2022","7466","package_pytest","test_operate_app","TestH7131","","","test_off_head[3-500]",""
"passed","Tue Jul 26 20:03:14 CST 2022","Tue Jul 26 20:03:21 CST 2022","7416","package_pytest","test_operate_app","TestH7131","","","test_medium[6-500]",""
"passed","Tue Jul 26 19:57:51 CST 2022","Tue Jul 26 19:57:55 CST 2022","3784","package_pytest","test_operate_app","TestH7131","","","test_on_light[3-500]",""
"passed","Tue Jul 26 21:05:48 CST 2022","Tue Jul 26 21:05:52 CST 2022","3338","package_pytest","test_operate_app","TestH7131","","","test_on_light[37-500]",""
"passed","Tue Jul 26 20:22:48 CST 2022","Tue Jul 26 20:22:57 CST 2022","9166","package_pytest","test_operate_app","TestH7131","","","test_on[16-500]",""
"passed","Tue Jul 26 20:47:18 CST 2022","Tue Jul 26 20:47:25 CST 2022","6194","package_pytest","test_operate_app","TestH7131","","","test_high[28-500]",""
"passed","Tue Jul 26 20:26:56 CST 2022","Tue Jul 26 20:27:07 CST 2022","10568","package_pytest","test_operate_app","TestH7131","","","test_low[18-500]",""
"passed","Tue Jul 26 20:40:02 CST 2022","Tue Jul 26 20:40:13 CST 2022","10996","package_pytest","test_operate_app","TestH7131","","","test_lock[24-500]",""
"passed","Tue Jul 26 20:21:54 CST 2022","Tue Jul 26 20:22:04 CST 2022","10555","package_pytest","test_operate_app","TestH7131","","","test_lock[15-500]",""
"passed","Tue Jul 26 20:29:26 CST 2022","Tue Jul 26 20:29:29 CST 2022","3607","package_pytest","test_operate_app","TestH7131","","","test_auto[19-500]",""
"passed","Tue Jul 26 20:08:13 CST 2022","Tue Jul 26 20:08:20 CST 2022","6593","package_pytest","test_operate_app","TestH7131","","","test_show[8-500]",""
"passed","Tue Jul 26 19:58:23 CST 2022","Tue Jul 26 19:58:29 CST 2022","5569","package_pytest","test_operate_app","TestH7131","","","test_off_show[3-500]",""
"passed","Tue Jul 26 20:16:25 CST 2022","Tue Jul 26 20:16:30 CST 2022","5157","package_pytest","test_operate_app","TestH7131","","","test_out_app_home[12-500]",""
"passed","Tue Jul 26 20:25:25 CST 2022","Tue Jul 26 20:25:29 CST 2022","4723","package_pytest","test_operate_app","TestH7131","","","test_fan[17-500]",""
"passed","Tue Jul 26 20:36:57 CST 2022","Tue Jul 26 20:37:07 CST 2022","9703","package_pytest","test_operate_app","TestH7131","","","test_on[23-500]",""
"passed","Tue Jul 26 20:50:18 CST 2022","Tue Jul 26 20:50:24 CST 2022","6377","package_pytest","test_operate_app","TestH7131","","","test_off_show[29-500]",""
"passed","Tue Jul 26 20:26:34 CST 2022","Tue Jul 26 20:26:47 CST 2022","12667","package_pytest","test_operate_app","TestH7131","","","test_off[18-500]",""
"passed","Tue Jul 26 21:01:21 CST 2022","Tue Jul 26 21:01:25 CST 2022","3753","package_pytest","test_operate_app","TestH7131","","","test_auto[35-500]",""
"passed","Tue Jul 26 21:02:26 CST 2022","Tue Jul 26 21:02:32 CST 2022","5962","package_pytest","test_operate_app","TestH7131","","","test_out_app_home[35-500]",""
"passed","Tue Jul 26 21:03:56 CST 2022","Tue Jul 26 21:04:07 CST 2022","11050","package_pytest","test_operate_app","TestH7131","","","test_lock[36-500]",""
"passed","Tue Jul 26 20:10:39 CST 2022","Tue Jul 26 20:10:53 CST 2022","13673","package_pytest","test_operate_app","TestH7131","","","test_off[10-500]",""
"passed","Tue Jul 26 21:14:44 CST 2022","Tue Jul 26 21:14:49 CST 2022","5157","package_pytest","test_operate_app","TestH7131","","","test_out_app_home[41-500]",""
"passed","Tue Jul 26 20:30:11 CST 2022","Tue Jul 26 20:30:18 CST 2022","7360","package_pytest","test_operate_app","TestH7131","","","test_off_lock[19-500]",""
"passed","Tue Jul 26 20:23:49 CST 2022","Tue Jul 26 20:23:52 CST 2022","3797","package_pytest","test_operate_app","TestH7131","","","test_off_light[16-500]",""
"passed","Tue Jul 26 20:47:28 CST 2022","Tue Jul 26 20:47:33 CST 2022","4680","package_pytest","test_operate_app","TestH7131","","","test_fan[28-500]",""
"passed","Tue Jul 26 21:03:23 CST 2022","Tue Jul 26 21:03:26 CST 2022","3329","package_pytest","test_operate_app","TestH7131","","","test_auto[36-500]",""
"passed","Tue Jul 26 20:50:29 CST 2022","Tue Jul 26 20:50:34 CST 2022","5133","package_pytest","test_operate_app","TestH7131","","","test_app_home[30-500]",""
"passed","Tue Jul 26 20:14:20 CST 2022","Tue Jul 26 20:14:25 CST 2022","5226","package_pytest","test_operate_app","TestH7131","","","test_off_show[11-500]",""
"passed","Tue Jul 26 20:17:44 CST 2022","Tue Jul 26 20:17:48 CST 2022","3429","package_pytest","test_operate_app","TestH7131","","","test_on_light[13-500]",""
"passed","Tue Jul 26 20:29:12 CST 2022","Tue Jul 26 20:29:20 CST 2022","8389","package_pytest","test_operate_app","TestH7131","","","test_medium[19-500]",""
"passed","Tue Jul 26 20:10:53 CST 2022","Tue Jul 26 20:11:01 CST 2022","8353","package_pytest","test_operate_app","TestH7131","","","test_on[10-500]",""
"passed","Tue Jul 26 20:40:20 CST 2022","Tue Jul 26 20:40:26 CST 2022","5561","package_pytest","test_operate_app","TestH7131","","","test_show[24-500]",""
"passed","Tue Jul 26 20:46:22 CST 2022","Tue Jul 26 20:46:29 CST 2022","6841","package_pytest","test_operate_app","TestH7131","","","test_off_show[27-500]",""
"passed","Tue Jul 26 20:13:33 CST 2022","Tue Jul 26 20:13:43 CST 2022","9664","package_pytest","test_operate_app","TestH7131","","","test_on_head[11-500]",""
"passed","Tue Jul 26 20:32:34 CST 2022","Tue Jul 26 20:32:39 CST 2022","5191","package_pytest","test_operate_app","TestH7131","","","test_out_app_home[20-500]",""
"passed","Tue Jul 26 20:14:25 CST 2022","Tue Jul 26 20:14:31 CST 2022","6041","package_pytest","test_operate_app","TestH7131","","","test_out_app_home[11-500]",""
"passed","Tue Jul 26 21:08:33 CST 2022","Tue Jul 26 21:08:39 CST 2022","6112","package_pytest","test_operate_app","TestH7131","","","test_app_home[39-500]",""
"passed","Tue Jul 26 20:35:50 CST 2022","Tue Jul 26 20:35:56 CST 2022","6187","package_pytest","test_operate_app","TestH7131","","","test_off_head[22-500]",""
"passed","Tue Jul 26 20:48:26 CST 2022","Tue Jul 26 20:48:31 CST 2022","5180","package_pytest","test_operate_app","TestH7131","","","test_out_app_home[28-500]",""
"passed","Tue Jul 26 20:40:13 CST 2022","Tue Jul 26 20:40:20 CST 2022","7132","package_pytest","test_operate_app","TestH7131","","","test_off_lock[24-500]",""
"passed","Tue Jul 26 20:52:55 CST 2022","Tue Jul 26 20:53:06 CST 2022","10540","package_pytest","test_operate_app","TestH7131","","","test_low[31-500]",""
"passed","Tue Jul 26 21:10:36 CST 2022","Tue Jul 26 21:10:41 CST 2022","5163","package_pytest","test_operate_app","TestH7131","","","test_out_app_home[39-500]",""
"passed","Tue Jul 26 21:06:20 CST 2022","Tue Jul 26 21:06:26 CST 2022","5514","package_pytest","test_operate_app","TestH7131","","","test_off_show[37-500]",""
"passed","Tue Jul 26 20:18:33 CST 2022","Tue Jul 26 20:18:46 CST 2022","12128","package_pytest","test_operate_app","TestH7131","","","test_off[14-500]",""
"passed","Tue Jul 26 20:12:30 CST 2022","Tue Jul 26 20:12:35 CST 2022","5175","package_pytest","test_operate_app","TestH7131","","","test_out_app_home[10-500]",""
"passed","Tue Jul 26 20:49:21 CST 2022","Tue Jul 26 20:49:24 CST 2022","3212","package_pytest","test_operate_app","TestH7131","","","test_auto[29-500]",""
"passed","Tue Jul 26 20:56:17 CST 2022","Tue Jul 26 20:56:24 CST 2022","6583","package_pytest","test_operate_app","TestH7131","","","test_off_show[32-500]",""
"passed","Tue Jul 26 20:16:14 CST 2022","Tue Jul 26 20:16:20 CST 2022","6309","package_pytest","test_operate_app","TestH7131","","","test_show[12-500]",""
"passed","Tue Jul 26 20:14:31 CST 2022","Tue Jul 26 20:14:38 CST 2022","6702","package_pytest","test_operate_app","TestH7131","","","test_app_home[12-500]",""
"passed","Tue Jul 26 20:35:59 CST 2022","Tue Jul 26 20:36:03 CST 2022","4057","package_pytest","test_operate_app","TestH7131","","","test_off_light[22-500]",""
"passed","Tue Jul 26 20:21:15 CST 2022","Tue Jul 26 20:21:21 CST 2022","6303","package_pytest","test_operate_app","TestH7131","","","test_high[15-500]",""
"passed","Tue Jul 26 21:06:59 CST 2022","Tue Jul 26 21:07:10 CST 2022","11679","package_pytest","test_operate_app","TestH7131","","","test_low[38-500]",""
"passed","Tue Jul 26 20:32:03 CST 2022","Tue Jul 26 20:32:14 CST 2022","11086","package_pytest","test_operate_app","TestH7131","","","test_lock[20-500]",""
"passed","Tue Jul 26 20:22:24 CST 2022","Tue Jul 26 20:22:30 CST 2022","5980","package_pytest","test_operate_app","TestH7131","","","test_out_app_home[15-500]",""
"passed","Tue Jul 26 21:02:12 CST 2022","Tue Jul 26 21:02:20 CST 2022","7652","package_pytest","test_operate_app","TestH7131","","","test_show[35-500]",""
"passed","Tue Jul 26 20:37:56 CST 2022","Tue Jul 26 20:37:59 CST 2022","3454","package_pytest","test_operate_app","TestH7131","","","test_on_light[23-500]",""
"passed","Tue Jul 26 20:04:36 CST 2022","Tue Jul 26 20:04:41 CST 2022","5134","package_pytest","test_operate_app","TestH7131","","","test_app_home[7-500]",""
"passed","Tue Jul 26 20:41:22 CST 2022","Tue Jul 26 20:41:29 CST 2022","6649","package_pytest","test_operate_app","TestH7131","","","test_high[25-500]",""
"passed","Tue Jul 26 20:36:03 CST 2022","Tue Jul 26 20:36:14 CST 2022","11024","package_pytest","test_operate_app","TestH7131","","","test_lock[22-500]",""
"passed","Tue Jul 26 19:53:54 CST 2022","Tue Jul 26 19:54:05 CST 2022","11323","package_pytest","test_operate_app","TestH7131","","","test_lock[1-500]",""
"passed","Tue Jul 26 20:59:48 CST 2022","Tue Jul 26 20:59:51 CST 2022","3709","package_pytest","test_operate_app","TestH7131","","","test_off_light[34-500]",""
"passed","Tue Jul 26 21:00:08 CST 2022","Tue Jul 26 21:00:15 CST 2022","6626","package_pytest","test_operate_app","TestH7131","","","test_show[34-500]",""
"passed","Tue Jul 26 21:15:27 CST 2022","Tue Jul 26 21:15:34 CST 2022","7413","package_pytest","test_operate_app","TestH7131","","","test_medium[42-500]",""
"passed","Tue Jul 26 20:13:43 CST 2022","Tue Jul 26 20:13:50 CST 2022","7102","package_pytest","test_operate_app","TestH7131","","","test_off_head[11-500]",""
"passed","Tue Jul 26 20:41:37 CST 2022","Tue Jul 26 20:41:47 CST 2022","9897","package_pytest","test_operate_app","TestH7131","","","test_on_head[25-500]",""
"passed","Tue Jul 26 21:13:31 CST 2022","Tue Jul 26 21:13:37 CST 2022","6848","package_pytest","test_operate_app","TestH7131","","","test_high[41-500]",""
"passed","Tue Jul 26 20:47:49 CST 2022","Tue Jul 26 20:47:53 CST 2022","3324","package_pytest","test_operate_app","TestH7131","","","test_on_light[28-500]",""
"passed","Tue Jul 26 19:56:27 CST 2022","Tue Jul 26 19:56:33 CST 2022","5206","package_pytest","test_operate_app","TestH7131","","","test_out_app_home[2-500]",""
"passed","Tue Jul 26 21:14:29 CST 2022","Tue Jul 26 21:14:37 CST 2022","8166","package_pytest","test_operate_app","TestH7131","","","test_show[41-500]",""
"passed","Tue Jul 26 20:19:48 CST 2022","Tue Jul 26 20:19:52 CST 2022","3724","package_pytest","test_operate_app","TestH7131","","","test_off_light[14-500]",""
"passed","Tue Jul 26 20:20:28 CST 2022","Tue Jul 26 20:20:33 CST 2022","5135","package_pytest","test_operate_app","TestH7131","","","test_app_home[15-500]",""
"passed","Tue Jul 26 20:23:15 CST 2022","Tue Jul 26 20:23:21 CST 2022","6182","package_pytest","test_operate_app","TestH7131","","","test_high[16-500]",""
"passed","Tue Jul 26 21:06:06 CST 2022","Tue Jul 26 21:06:13 CST 2022","6414","package_pytest","test_operate_app","TestH7131","","","test_off_lock[37-500]",""
"passed","Tue Jul 26 20:52:34 CST 2022","Tue Jul 26 20:52:47 CST 2022","13248","package_pytest","test_operate_app","TestH7131","","","test_off[31-500]",""
"passed","Tue Jul 26 21:11:54 CST 2022","Tue Jul 26 21:12:00 CST 2022","6113","package_pytest","test_operate_app","TestH7131","","","test_off_head[40-500]",""
